trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-12-29 21:29:35,3564839259330465,fraud_Little Ltd,kids_pets,2.59,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,fa7223da74a3b7cb3aca5e8b2e8489b1,1356816575,38.089704,-122.350098,0
2020-01-01 15:27:29,4873783502705038,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,8.93,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,901680c41e90eab621d34e3ccd54c110,1357054049,48.126311,-122.084164,0
2020-04-29 14:53:09,4260128500325,"fraud_Okuneva, Schneider and Rau",shopping_pos,229.0,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,76ff0edd666087fd87da33d03b653db1,1367247189,37.431045000000005,-83.679025,0
2020-05-05 12:36:08,213156747557083,fraud_Dickinson Ltd,misc_pos,17.73,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,68b13c809673d32d870cc49d2108f00e,1367757368,35.033251,-118.153394,0
2020-06-02 02:45:21,3519607465576254,fraud_Durgan-Auer,misc_net,12.88,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,a9c1a9a7be73d0a6d01b17241787f7a3,1370141121,40.831426,-124.508485,0
2020-02-14 16:28:23,6502195877055606,fraud_Botsford and Sons,home,77.15,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649,39.4584,-106.3851,277,Human resources officer,1985-04-03,3934387251df7c176cd6e01dbe793ab6,1360859303,38.757268,-106.823594,0
2020-05-12 12:44:37,6011109736646996,fraud_Thompson-Gleason,health_fitness,21.96,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,202e8486b328d710dddd7d51d4337e11,1368362677,34.221722,-77.72366,0
2020-05-31 05:45:01,3599237318576484,"fraud_Haley, Jewess and Bechtelar",shopping_pos,4.09,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,b731306def733f04267968562ce948d1,1369979101,36.000234000000006,-85.893927,0
2020-06-14 09:05:35,3562679455732797,fraud_Reichel Inc,entertainment,4.04,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,19931732fac653290d566cd77f89c442,1371200735,38.206884,-76.702523,0
2020-05-29 19:47:22,3596217206093829,fraud_Goldner-Lemke,entertainment,20.78,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,200d5dbfdbdaf619d2daedf6d2ccc89d,1369856842,40.047738,-91.394614,0
2020-05-13 05:43:49,4599735407877245080,fraud_Durgan-Auer,misc_net,8.23,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,037994096502e7d11912426999c22d1d,1368423829,35.512105,-89.96802199999999,0
2020-06-09 06:31:22,36078114201167,"fraud_Swaniawski, Lowe and Robel",shopping_pos,34.06,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,9364cf4383e4cd069290bb300778603e,1370759482,36.495622,-82.490487,0
2020-03-30 12:25:40,4334230547694630,fraud_Stiedemann Ltd,food_dining,83.18,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,ea6b1eca12ef8391ba8776173f8f0997,1364646340,43.678637,-111.130871,0
2020-05-23 23:50:20,4969856774088583,"fraud_Haley, Jewess and Bechtelar",shopping_pos,942.36,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,64f732856b646254d0cdaa585eb981ac,1369353020,30.740374,-89.92888,1
2020-03-14 20:42:01,4755696071492,fraud_Haley Group,misc_pos,4.67,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,706d07e8458a8acc4d06ce6e79309459,1363293721,33.526138,-96.583224,0
2020-05-19 00:03:43,3521417320836166,fraud_Goodwin-Nitzsche,grocery_pos,207.07,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,89028e7762562cc5827cc3930352fcd5,1368921823,38.938358,-86.088949,0
2020-01-25 02:24:20,6554245334757802,fraud_Huels-Hahn,gas_transport,65.76,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,6f270909b3a90c9c0358241c5bacc57e,1359080660,33.400672,-116.865511,0
2020-06-18 02:44:34,30427035050508,fraud_Cummerata-Hilpert,entertainment,8.87,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,0595ba3e7edb3992736edf0fab86b146,1371523474,42.39083,-83.903745,0
2020-01-20 02:17:24,6538891242532018,fraud_Kassulke Inc,entertainment,542.43,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,614aa73a016126fbb4fa3f61bf7ecf0f,1358648244,35.698374,-90.522614,1
2020-05-27 18:41:08,2254799658404120,"fraud_Bahringer, Bergnaum and Quitzon",home,29.7,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,c85f2f61313e449a3b6f7911ed0b31c9,1369680068,31.579559000000003,-83.655478,0
2020-02-02 20:26:10,6597248210463122,fraud_Wuckert-Goldner,home,50.67,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,722efce1dd09f0b2ddc9f40ea0a05e33,1359836770,43.161438,-93.933933,0
2020-06-15 23:11:56,4745996322265,"fraud_Goldner, Kovacek and Abbott",grocery_pos,52.3,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,0b6207b583d4ef25e5b8758e8ffdfcde,1371337916,41.883164,-86.110325,0
2020-01-03 18:12:30,3567879740649740,fraud_Little-Gleichner,travel,3.6,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,8e6715520c521346fe03ed7a54b2c332,1357236750,44.618391,-75.543068,0
2020-04-22 19:11:06,4810839835482794272,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1.97,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,93c2fe0727c25e17512af35f27a32f89,1366657866,36.349685,-94.483712,0
2020-05-25 05:15:07,3583793405872580,fraud_Barton Inc,grocery_pos,121.79,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,e55730d99448f97556c9efb2fa2d26e9,1369458907,34.797464,-98.956371,0
2020-04-11 07:35:52,4988304376504,fraud_Friesen-D'Amore,gas_transport,84.4,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,3b27c743921c73c7563ed78f6e16fd0b,1365665752,42.060093,-73.27680699999999,0
2020-01-26 16:34:47,4586260469584,fraud_Gerhold LLC,home,11.97,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,9ae0f3084c5622ecad9d9d71283e71b7,1359218087,40.848862,-95.678996,0
2020-01-28 09:38:53,371226440126102,fraud_Kris-Weimann,misc_net,195.26,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,14cbe6a722382d9d2aec05af40c63a2c,1359365933,38.670118,-88.54141899999999,0
2020-01-20 09:16:32,2242542703101233,fraud_Cassin-Harvey,grocery_net,16.19,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,773a1fcb9ca802c3ef6023910c35ad22,1358673392,39.071086,-85.858809,0
2020-02-07 16:50:32,4653879239169997,fraud_Carroll PLC,health_fitness,46.83,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,1761cde535faea9af55be1522f7674e9,1360255832,36.940589,-86.244087,0
2020-06-17 23:09:54,3527536963490470,"fraud_Hills, Hegmann and Schaefer",health_fitness,20.04,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,ba75927dbf81b7ef1e8838a996ba4b97,1371510594,33.259446000000004,-80.87817199999999,1
2020-01-21 15:48:49,2291163933867244,"fraud_Hintz, Bauch and Smith",health_fitness,22.82,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,94d7200883b2fc562788b20abd8e9d30,1358783329,33.619386,-81.28451899999999,0
2020-01-06 15:56:46,503874407318,fraud_Will Ltd,food_dining,38.24,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,9b6f279a56a1ba0cf0c2c9d12408513c,1357487806,29.466241,-97.709923,0
2020-06-02 19:56:57,4906628655840914250,"fraud_Windler, Goodwin and Kovacek",home,25.09,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,a05a2f14446870ca2042036e7620b989,1370203017,25.447374,-80.777625,0
2020-01-22 18:14:16,36722699017270,fraud_Crooks and Sons,personal_care,24.09,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,f1f92d7de8b76c4ec35ce95065f45ad5,1358878456,32.370675,-111.371275,0
2020-04-07 23:26:57,4092452671396169678,"fraud_Hahn, Bahringer and McLaughlin",personal_care,53.98,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,a1811b7005374aa6e4231d410bb79d5d,1365377217,35.043302000000004,-77.63451500000001,0
2020-05-31 22:47:53,3551217896304745,fraud_Sporer-Keebler,personal_care,26.28,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,cc02e37f9831f5266176631290b9aed6,1370040473,43.946462,-74.838808,0
2020-03-22 17:10:38,4599735407877245080,fraud_Daugherty LLC,kids_pets,76.51,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,a0d2c7e6b833c29388324c78d19ed2e3,1363972238,37.072087,-90.390419,0
2020-06-14 22:40:29,2256234701263057,fraud_Beier and Sons,home,23.97,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,878166d65350ce145af6cbd3e62c6330,1371249629,42.785637,-72.11409599999999,0
2020-05-24 11:04:43,2285066385084291,"fraud_Kerluke, Kertzmann and Wiza",misc_net,9.95,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,e5fa4495ce4e4a73e8066c14b22f1667,1369393483,32.521781,-88.186785,0
2020-03-24 01:44:32,4939976756738216,fraud_Bradtke PLC,grocery_pos,207.18,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,2e395258040b10d0eb5f65f41c257561,1364089472,26.487797,-98.144891,0
2020-04-07 23:05:10,4501449508569485,"fraud_Hermiston, Russel and Price",food_dining,65.41,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,88241cc4fa25264e38a813d478365910,1365375910,44.333021,-98.620891,0
2019-12-28 20:21:45,571365235126,fraud_Hyatt-Blick,travel,6.18,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2bc011ce3b109d583d0db7f6f7ea55d8,1356726105,45.238324,-86.394761,0
2020-02-13 15:42:55,6011399591920186,fraud_Reilly and Sons,health_fitness,9.68,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,0c663b44a84ecc9ec8a3f6b6211d7334,1360770175,41.653623,-73.445369,0
2020-06-07 10:33:40,561942763351,"fraud_Schumm, Bauch and Ondricka",grocery_pos,195.67,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,0585ebb5fecd36ba1ea22361febc57aa,1370601220,38.507354,-77.21408000000001,0
2020-04-20 17:26:39,4681601008538160,"fraud_Daugherty, Pouros and Beahan",shopping_pos,161.47,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,54a1344cc37a90d9467877c243cd6ff6,1366478799,39.221578,-81.216178,0
2020-04-19 18:13:31,30044330818990,fraud_Langworth LLC,personal_care,4.91,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,2f0800b043186b13e52014c8d7b62cf1,1366395211,26.267249,-82.58373900000001,0
2019-12-28 18:23:47,3590736522064285,"fraud_Conroy, Balistreri and Gorczany",health_fitness,235.43,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,0f191afee1193fdcdedae2bc08e2c6ba,1356719027,34.242919,-93.013667,0
2020-05-10 05:21:31,4462038234743679432,fraud_Kerluke Inc,misc_net,3.73,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,a24961496deee3448ddf4e5e2c4d7b0e,1368163291,31.956981,-104.325346,0
2020-04-04 06:48:22,2269768987945882,fraud_Bernhard Inc,gas_transport,53.93,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,05c547d84993ab9304f951c1a8a8c931,1365058102,43.158131,-77.716412,0
2020-06-16 15:34:11,36721445180895,fraud_Runte-Mohr,food_dining,29.82,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,e14b33711f8ebed18309a268650d19e3,1371396851,42.305834,-75.251862,0
2020-02-17 19:06:00,180011453250192,fraud_Klein Group,entertainment,89.86,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,96e832ce00ad2c6f0b27d12ba59652f7,1361127960,41.043958,-90.001013,0
2020-03-23 23:12:29,5104807169438134,fraud_Pfeffer and Sons,shopping_pos,3.78,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,2c83ba45c28d9af4e964f5e78e3177ce,1364080349,40.535484,-72.129419,0
2020-05-07 22:11:35,3559723917628303,fraud_Stamm-Witting,shopping_net,960.73,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,ab73f78bf5d6bb42df3e5b24bf872dfa,1367964695,42.270937,-88.869403,1
2020-04-21 18:08:27,3598215285024754,fraud_Hills-Witting,shopping_net,9.35,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,6d9796b90a57bc6e33d3d597e9d69bec,1366567707,41.552849,-73.111568,0
2020-05-29 13:07:50,180094419304907,fraud_Little Ltd,kids_pets,89.59,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,88c4772c757915a56047a045e98e14ec,1369832870,34.125091,-116.993232,0
2020-06-16 08:05:18,4671727014157745,fraud_Kuhic LLC,shopping_net,4.37,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,8413bd793a7b0a7179124680d2082f2a,1371369918,40.930646,-86.294461,0
2020-01-15 14:34:43,4555104582813474,fraud_Parker-Kunde,personal_care,76.39,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,b58a5cad68e7c9edc373e707463ccdda,1358260483,41.532108,-75.248935,0
2020-02-13 05:50:48,3547574373318979,"fraud_Streich, Dietrich and Barton",shopping_net,146.21,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,23128ab070e0604cc658a97ff9d5fcfb,1360734648,38.905944,-87.956751,0
2020-03-23 19:51:05,30561214688470,fraud_Hyatt-Blick,travel,1.09,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,c2061fdd2d68c39bc5d601ac95d7d62f,1364068265,40.263187,-75.741108,0
2020-01-04 13:22:23,4642255475285942,fraud_Medhurst Inc,home,8.44,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,ed82c2dc121b5499d26852eca6fe206b,1357305743,39.959121,-109.074276,0
2019-12-31 15:43:28,4792627764422477317,"fraud_Roob, Conn and Tremblay",shopping_pos,6.75,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,19d7bd2148b8f40a1e1301768d76fe81,1356968608,39.595449,-94.095081,0
2020-04-25 16:27:32,4003989662068504,fraud_Windler LLC,kids_pets,35.65,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,55c26e4fa91a2e016219de6af2d3733e,1366907252,34.12315,-87.873336,0
2020-02-24 19:49:18,30442439074871,fraud_Schroeder Group,health_fitness,4.46,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,b96636686c738b69244adb5d356e6f09,1361735358,41.33751,-75.79010500000001,0
2020-02-14 06:46:02,213114122496591,fraud_Kris-Padberg,shopping_pos,888.43,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,74bf81fed4f2fde1ff2aa322d03b28d1,1360824362,44.486285,-94.344113,0
2020-05-19 20:56:12,36078114201167,fraud_Douglas-White,entertainment,100.58,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,b7e281b7d5fb4976f7eafa3a55c82eb1,1368996972,37.771338,-83.295283,0
2020-04-09 23:02:41,30143713661454,fraud_Schoen Ltd,kids_pets,32.86,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,0e8f3c053e19e3bd88f4b6b2c12dd512,1365548561,48.649661,-96.265113,0
2020-05-28 22:01:32,4344955088481397,fraud_Koepp-Parker,grocery_pos,300.7,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,1a1af4a0e5b4320c1a5deb6d6d1095e6,1369778492,40.027014,-80.115888,1
2020-05-15 11:52:15,4423489490781412,fraud_Kuvalis Ltd,gas_transport,51.24,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,246164a4a874801afd31100642da5d6e,1368618735,40.71601,-91.342317,0
2020-03-09 18:41:08,375237305371366,fraud_Watsica LLC,personal_care,15.93,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,3658a6e832739c3500c5a68513fe1998,1362854468,44.069875,-77.330138,0
2020-04-28 02:11:41,4223708906367574214,fraud_Predovic Inc,shopping_net,84.79,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,bb7f6cceb85935089dc49b042970ddd6,1367115101,38.541140000000006,-84.441622,0
2020-05-06 23:31:32,3559723917628303,fraud_Lynch-Wisozk,home,250.77,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,9cac066e4cc9d9a47af9393c6980571b,1367883092,42.94698,-88.583143,1
2020-04-05 02:13:47,676148621961,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,2.83,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,2e33bfbec4d0184049ec04150d0a878a,1365128027,38.479137,-89.258669,0
2020-01-06 13:31:24,3512365128314616,"fraud_Hauck, Dietrich and Funk",kids_pets,30.08,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,ab35ed7ba93dc2cb31dd726bda2fc816,1357479084,38.634888,-90.216673,0
2020-02-24 12:14:31,6011252220172077,"fraud_Langworth, Boehm and Gulgowski",shopping_net,46.69,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,a367217b6c0c1613350a6fb2301571bc,1361708071,42.696283,-95.764824,0
2020-05-22 15:22:40,2475085306462014,fraud_O'Keefe-Wisoky,food_dining,59.84,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,c9c26fa9f1c6c7016560b327dcbe439c,1369236160,44.832018,-95.509087,0
2020-04-23 17:57:10,213186334552049,fraud_Gerlach Inc,shopping_net,4.09,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,0df0ccb115250b9e3a18452fb7195f9e,1366739830,41.215709,-79.995701,0
2020-05-14 01:31:43,4119762878330989,"fraud_Huel, Hammes and Witting",grocery_pos,98.4,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,d6f917cf294673bd44be7ef2eee09f3e,1368495103,40.186004,-88.938452,0
2020-02-24 11:03:53,3521417320836166,fraud_Hintz-Bruen,grocery_net,33.91,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,96970fcaf08b5b7148ab73e1275f0a60,1361703833,40.088541,-86.88530300000001,0
2020-06-21 09:40:13,30143713661454,fraud_Price Inc,shopping_net,3.88,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,1ffac931b52dbec8793fb5ece78b4cd5,1371807613,48.020953000000006,-95.916393,0
2020-02-22 01:54:14,4025612008285111,fraud_Lesch Ltd,shopping_pos,5.28,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,4dbcee2ea252599b59b412af04d00768,1361498054,40.618188,-79.370699,0
2020-02-25 22:42:02,4839043708100390,"fraud_Rohan, White and Aufderhar",misc_net,748.18,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,9882d49ccf5fd45969225af7af4183ed,1361832122,40.908253,-93.257935,1
2020-02-16 23:23:12,4476840372112,"fraud_Crist, Jakubowski and Littel",home,55.08,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,8f272e65488efa32acb6f8c131d86fec,1361056992,34.174502000000004,-85.702342,0
2020-03-12 13:21:19,4777065439639721,fraud_Kutch-Ferry,home,69.04,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,68dd137419959580976953644275d876,1363094479,40.740949,-74.837188,0
2020-01-05 18:06:52,3534330126107879,fraud_Pollich LLC,home,70.18,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,c584a4a1325fa814fc5af54706624a23,1357409212,46.098256,-108.506631,0
2020-04-11 21:43:55,4683520018489354,fraud_Haley Group,misc_pos,151.51,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,38d39bd580c45eb6c6cac1b0c0072972,1365716635,33.736031,-117.828059,0
2020-03-31 04:59:40,4640395708703,"fraud_Reilly, Heaney and Cole",gas_transport,55.54,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,89f01aa544bb5d0d380449552d3823ce,1364705980,31.39981,-91.476328,0
2020-05-13 14:40:52,213157767990030,"fraud_Koss, Hansen and Lueilwitz",home,27.25,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,a973f62242ae540fad4fb19321b59e8c,1368456052,41.867198,-108.311638,0
2020-05-12 00:43:02,30596478689301,"fraud_Kerluke, Considine and Macejkovic",misc_net,44.92,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,bfdbaeef71b7f35e389fec465f26aba9,1368319382,39.324775,-104.43587,0
2020-04-04 21:05:02,5388659976630693,fraud_Shields-Wunsch,health_fitness,129.95,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,99d595f4bbf6af11a88736495ab68a80,1365109502,42.636182,-90.229046,0
2020-01-11 06:41:15,4355790796238264643,fraud_Kutch LLC,gas_transport,49.55,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,0db26a65126370e81bf41ba0ce7f46b5,1357886475,40.756485,-90.660914,0
